Geneid;MGIsymbol;logFC_group1-group2;logFC_group1-group3;logFC_group2-group1;logFC_group2-group3;logFC_group3-group1;logFC_group3-group2;padj_group1-group2;padj_group1-group3;padj_group2-group1;padj_group2-group3;padj_group3-group1;padj_group3-group2;P.value_group1-group2;P.value_group1-group3;P.value_group2-group1;P.value_group2-group3;P.value_group3-group1;P.value_group3-group2
ENSMUSG00000019461;Plscr3;-1,07734377658927;-0,999016044142435;1,07734377658927;0,078327732446832;0,999016044142435;-0,078327732446832;0,021686478866752;0,01911805824111;0,021686478866752;0,833663851161549;0,01911805824111;0,833663851161549;2,16864788667516E-05;1,91180582411097E-05;2,16864788667516E-05;0,000833663851162;1,91180582411097E-05;0,000833663851162
ENSMUSG00000040714;Klc3;0,661182738464066;0,584117957418758;-0,661182738464066;-0,077064781045308;-0,584117957418758;0,077064781045308;0,169488065378826;0,189426054285076;0,169488065378826;0,876417785420306;0,189426054285076;0,876417785420307;0,000169488065379;0,000189426054285;0,000169488065379;0,00087641778542;0,000189426054285;0,00087641778542
ENSMUSG00000028676;Srsf10;0,019947023563097;0,295653271309243;-0,019947023563097;0,275706247746146;-0,295653271309244;-0,275706247746146;0,816158247875816;0,007097255826451;0,816158247875816;0,01574837009503;0,007097255826451;0,01574837009503;0,000816158247876;7,0972558264511E-06;0,000816158247876;1,574837009503E-05;7,0972558264511E-06;1,574837009503E-05
ENSMUSG00000000441;Raf1;-0,195309827912986;-0,151011903029283;0,195309827912987;0,044297924883704;0,151011903029283;-0,044297924883704;0,046794544882335;0,076908577424795;0,046794544882335;0,598913673691244;0,076908577424795;0,598913673691243;4,67945448823346E-05;7,69085774247949E-05;4,67945448823347E-05;0,000598913673691;7,69085774247948E-05;0,000598913673691
ENSMUSG00000030007;Cct7;0,128371162137059;0,138010653064108;-0,128371162137059;0,009639490927049;-0,138010653064108;-0,009639490927049;0,061662190515916;0,037594982147568;0,061662190515916;0,880765838324934;0,037594982147568;0,880765838324935;6,16621905159156E-05;3,7594982147568E-05;6,16621905159156E-05;0,000880765838325;3,75949821475678E-05;0,000880765838325
ENSMUSG00000024426;Atat1;1,30733545053787;1,61886776316863;-1,30733545053787;0,311532312630759;-1,61886776316863;-0,311532312630759;0,402265291492322;0,269890962769653;0,402265291492322;0,849893872156088;0,269890962769653;0,849893872156088;0,000402265291492;0,00026989096277;0,000402265291492;0,000849893872156;0,00026989096277;0,000849893872156
ENSMUSG00000057346;Apol9a;-0,378437791581215;-0,068261296379644;0,378437791581215;0,310176495201571;0,068261296379644;-0,310176495201571;0,019152045432898;0,545342763002628;0,019152045432898;0,038004451802421;0,545342763002627;0,038004451802421;1,91520454328977E-05;0,000545342763003;1,91520454328978E-05;3,80044518024209E-05;0,000545342763003;3,80044518024209E-05
ENSMUSG00000027698;Nceh1;-0,277256077617314;-0,070393153651485;0,277256077617314;0,206862923965829;0,070393153651485;-0,206862923965829;0,019111663132389;0,390973481736193;0,019111663132389;0,049620149250186;0,390973481736193;0,049620149250186;1,91116631323891E-05;0,000390973481736;1,91116631323892E-05;4,96201492501862E-05;0,000390973481736;4,96201492501861E-05
ENSMUSG00000031310;Zmym3;-0,0306779144378;0,494702473536921;0,0306779144378;0,525380387974722;-0,494702473536921;-0,525380387974722;0,739817492012596;0,001548913513491;0,739817492012596;0,00271320669365;0,001548913513491;0,00271320669365;0,000739817492013;1,54891351349064E-06;0,000739817492013;2,71320669364989E-06;1,54891351349063E-06;2,71320669364987E-06
ENSMUSG00000030895;Hpx;0,416570720381637;0,352125188971807;-0,416570720381637;-0,06444553140983;-0,352125188971808;0,06444553140983;0,053345044496393;0,067392498142955;0,053345044496393;0,736982665970569;0,067392498142955;0,736982665970569;5,33450444963929E-05;6,73924981429551E-05;5,33450444963929E-05;0,000736982665971;6,73924981429552E-05;0,000736982665971
ENSMUSG00000032594;Ip6k1;0,409783036135487;0,358608711217594;-0,409783036135487;-0,051174324917893;-0,358608711217595;0,051174324917893;0,034484222615615;0,038783388105183;0,034484222615615;0,754013364309572;0,038783388105183;0,754013364309572;3,44842226156145E-05;3,87833881051825E-05;3,44842226156146E-05;0,00075401336431;3,87833881051825E-05;0,00075401336431
ENSMUSG00000061559;Wdr61;0,972901108541545;1,52491242500985;-0,972901108541545;0,552011316468303;-1,52491242500985;-0,552011316468303;0,014638085287297;0,001799016808277;0,014638085287297;0,08364686546493;0,001799016808277;0,08364686546493;1,46380852872974E-05;1,7990168082769E-06;1,46380852872974E-05;8,36468654649299E-05;1,7990168082769E-06;8,36468654649301E-05
ENSMUSG00000024052;Lpin2;-0,021852653450838;-0,031963770624352;0,021852653450838;-0,010111117173514;0,031963770624352;0,010111117173514;0,541664032362081;0,332701396275621;0,541664032362081;0,783362825115976;0,332701396275621;0,783362825115976;0,000541664032362;0,000332701396276;0,000541664032362;0,000783362825116;0,000332701396276;0,000783362825116
ENSMUSG00000058076;Sdhc;-0,184333317097754;-0,070658268696242;0,184333317097754;0,113675048401512;0,070658268696242;-0,113675048401512;0,021631039472526;0,221005003226908;0,021631039472526;0,093960418580523;0,221005003226908;0,093960418580523;2,16310394725258E-05;0,000221005003227;2,16310394725257E-05;9,39604185805228E-05;0,000221005003227;9,39604185805226E-05
ENSMUSG00000041046;Ramp3;0,294903267359204;0,236487636701991;-0,294903267359204;-0,058415630657214;-0,236487636701991;0,058415630657214;0,250469419634329;0,317422426882181;0,250469419634328;0,825290126768219;0,317422426882181;0,825290126768219;0,000250469419634;0,000317422426882;0,000250469419634;0,000825290126768;0,000317422426882;0,000825290126768
ENSMUSG00000028398;Tmem261;-0,59420574064591;-0,243319184404555;0,594205740645911;0,350886556241355;0,243319184404555;-0,350886556241356;0,266738460892785;0,624671296663262;0,266738460892785;0,50829103327898;0,624671296663262;0,50829103327898;0,000266738460893;0,000624671296663;0,000266738460893;0,000508291033279;0,000624671296663;0,000508291033279
ENSMUSG00000030216;Wbp11;-0,618052075883152;-0,401590583531728;0,618052075883152;0,216461492351424;0,401590583531728;-0,216461492351424;0,007173734429798;0,019724031886576;0,007173734429798;0,156519068020568;0,019724031886576;0,156519068020568;7,17373442979768E-06;1,97240318865762E-05;7,1737344297977E-06;0,000156519068021;1,97240318865763E-05;0,000156519068021
ENSMUSG00000003135;Cnot11;0,035928225667425;-0,307086618720442;-0,035928225667425;-0,343014844387867;0,307086618720442;0,343014844387867;0,773762539519579;0,02507624362929;0,77376253951958;0,026700600066296;0,02507624362929;0,026700600066296;0,00077376253952;2,50762436292904E-05;0,00077376253952;2,67006000662964E-05;2,50762436292903E-05;2,67006000662962E-05
ENSMUSG00000035198;Tubg1;0,267211575804006;0,441943805580997;-0,267211575804006;0,174732229776991;-0,441943805580997;-0,174732229776991;0,001141224113588;4,86494683767374E-05;0,001141224113588;0,001440708378976;4,86494683767381E-05;0,001440708378976;1,14122411358753E-06;4,86494683767374E-08;1,14122411358752E-06;1,44070837897628E-06;4,86494683767381E-08;1,44070837897628E-06
ENSMUSG00000087366;Junos;-0,933455029891233;-2,64522860324016;0,933455029891234;-1,71177357334892;2,64522860324016;1,71177357334892;0,354388990225478;0,024048473360451;0,354388990225477;0,117907857836338;0,024048473360451;0,117907857836338;0,000354388990225;2,4048473360451E-05;0,000354388990225;0,000117907857836;2,4048473360451E-05;0,000117907857836
ENSMUSG00000000078;Klf6;-0,619322691735183;-0,435354991552871;0,619322691735183;0,183967700182312;0,435354991552871;-0,183967700182312;0,003640851070872;0,006527736857199;0,003640851070872;0,136396486680567;0,006527736857199;0,136396486680567;3,64085107087229E-06;6,52773685719857E-06;3,6408510708723E-06;0,000136396486681;6,52773685719857E-06;0,000136396486681
ENSMUSG00000019699;Akt3;-0,90040014295771;-0,73082531268946;0,90040014295771;0,16957483026825;0,73082531268946;-0,16957483026825;0,002921621775865;0,00280750426164;0,002921621775865;0,277463550175031;0,00280750426164;0,277463550175031;2,92162177586517E-06;2,80750426164021E-06;2,92162177586519E-06;0,000277463550175;2,80750426164023E-06;0,000277463550175
ENSMUSG00000032563;Mrpl3;-0,35666167078326;-0,314700776757699;0,35666167078326;0,041960894025561;0,314700776757699;-0,041960894025561;0,020266322134063;0,021232717508674;0,020266322134063;0,724530103571963;0,021232717508674;0,724530103571963;2,02663221340629E-05;2,12327175086735E-05;2,02663221340629E-05;0,000724530103572;2,12327175086735E-05;0,000724530103572
ENSMUSG00000027954;Efna1;0,032688718126015;0,832584566975986;-0,032688718126016;0,79989584884997;-0,832584566975986;-0,799895848849971;0,744513685278511;0,000377725529398;0,744513685278509;0,000905016927224;0,000377725529398;0,000905016927224;0,000744513685279;3,77725529397705E-07;0,000744513685279;9,05016927223948E-07;3,77725529397701E-07;9,0501692722394E-07
ENSMUSG00000087408;Cers1;-0,325581241625435;-0,098214875351631;0,325581241625435;0,227366366273804;0,098214875351631;-0,227366366273804;0,130905448250882;0,608187992100179;0,130905448250882;0,272386874478102;0,608187992100179;0,272386874478102;0,000130905448251;0,0006081879921;0,000130905448251;0,000272386874478;0,0006081879921;0,000272386874478
ENSMUSG00000041000;Trim62;-0,073315308390416;-0,128087288328254;0,073315308390416;-0,054771979937838;0,128087288328254;0,054771979937838;0,09699170777475;0,012553018620421;0,09699170777475;0,193971404144423;0,012553018620421;0,193971404144423;9,69917077747497E-05;1,25530186204206E-05;9,69917077747497E-05;0,000193971404144;1,25530186204206E-05;0,000193971404144
ENSMUSG00000056055;Sag;-0,229318889660561;-0,303462494300382;0,229318889660561;-0,074143604639821;0,303462494300382;0,074143604639821;0,009100682888112;0,001943560985849;0,009100682888112;0,212275686625249;0,001943560985849;0,212275686625249;9,10068288811188E-06;1,94356098584894E-06;9,10068288811188E-06;0,000212275686625;1,94356098584894E-06;0,000212275686625
ENSMUSG00000047909;Ankrd16;0,518220533380842;0,462488042833042;-0,518220533380843;-0,0557324905478;-0,462488042833042;0,0557324905478;0,001955801141733;0,001113253700592;0,001955801141733;0,457420292936619;0,001113253700592;0,457420292936619;1,95580114173259E-06;1,11325370059218E-06;1,9558011417326E-06;0,000457420292937;1,11325370059218E-06;0,000457420292937
ENSMUSG00000054626;Xlr;0,068397607691475;0,208907517422421;-0,068397607691475;0,140509909730945;-0,208907517422421;-0,140509909730946;0,654415014729867;0,15011044456653;0,654415014729867;0,349799583909846;0,15011044456653;0,349799583909846;0,00065441501473;0,000150110444567;0,00065441501473;0,00034979958391;0,000150110444567;0,00034979958391
ENSMUSG00000019944;Rhobtb1;-0,818054990972026;-0,630451724037089;0,818054990972026;0,187603266934936;0,63045172403709;-0,187603266934936;0,037034411509905;0,061759308895197;0,037034411509905;0,56235396868804;0,061759308895197;0,56235396868804;3,70344115099051E-05;6,17593088951967E-05;3,70344115099051E-05;0,000562353968688;6,17593088951966E-05;0,000562353968688
ENSMUSG00000024366;Gfra3;-0,264302263960618;-0,212774803204602;0,264302263960618;0,051527460756016;0,212774803204602;-0,051527460756016;0,043021384207817;0,063098560265396;0,043021384207817;0,643203840058426;0,063098560265396;0,643203840058425;4,30213842078174E-05;6,30985602653956E-05;4,30213842078174E-05;0,000643203840058;6,30985602653958E-05;0,000643203840058
ENSMUSG00000043939;A530064D06Rik;-0,199431653640938;0,054825948033715;0,199431653640938;0,254257601674653;-0,054825948033715;-0,254257601674653;0,197646065104262;0,703205701037;0,197646065104262;0,121287604675141;0,703205701037;0,121287604675141;0,000197646065104;0,000703205701037;0,000197646065104;0,000121287604675;0,000703205701037;0,000121287604675
ENSMUSG00000067928;Zfp760;-0,338551155998413;-0,876417253100888;0,338551155998413;-0,537866097102475;0,876417253100888;0,537866097102475;0,160903803682869;0,006580165148762;0,160903803682868;0,051824347629354;0,006580165148762;0,051824347629353;0,000160903803683;6,58016514876188E-06;0,000160903803683;5,18243476293536E-05;6,5801651487619E-06;5,18243476293534E-05
ENSMUSG00000002578;Ikzf4;-3,77764503164887;-3,78672365657291;3,77764503164887;-0,009078624924039;3,78672365657291;0,009078624924039;0,021862489967174;0,014700687200543;0,021862489967174;0,994905631821257;0,014700687200543;0,994905631821258;2,1862489967174E-05;1,47006872005426E-05;2,18624899671739E-05;0,000994905631821;1,47006872005426E-05;0,000994905631821
ENSMUSG00000049916;2610318N02Rik;-1,4513723248723;-1,78105687906969;1,4513723248723;-0,329684554197387;1,78105687906969;0,329684554197387;0,023492761019642;0,007667931516411;0,023492761019642;0,503810089455457;0,007667931516411;0,503810089455457;2,34927610196417E-05;7,66793151641115E-06;2,34927610196417E-05;0,000503810089455;7,66793151641115E-06;0,000503810089455
ENSMUSG00000071064;Zfp827;-0,449469265694382;-0,112136990466697;0,449469265694382;0,337332275227685;0,112136990466697;-0,337332275227685;0,001869610999916;0,08394645694253;0,001869610999916;0,003964437254336;0,08394645694253;0,003964437254336;1,86961099991633E-06;8,39464569425302E-05;1,86961099991634E-06;3,96443725433589E-06;8,39464569425301E-05;3,96443725433585E-06
ENSMUSG00000066944;4921513D11Rik;0,28436645929743;0,010701839455809;-0,28436645929743;-0,273664619841622;-0,010701839455809;0,273664619841622;0,020641890419142;0,908857011284546;0,020641890419142;0,025030083941782;0,908857011284546;0,025030083941782;2,06418904191419E-05;0,000908857011285;2,0641890419142E-05;2,50300839417822E-05;0,000908857011285;2,50300839417822E-05
ENSMUSG00000072918;N4bp2os;-0,497170992733311;-0,155656275497562;0,497170992733311;0,34151471723575;0,155656275497562;-0,34151471723575;0,009183490958914;0,193783693262319;0,009183490958914;0,032173600747158;0,193783693262319;0,032173600747157;9,18349095891358E-06;0,000193783693262;9,18349095891361E-06;3,21736007471575E-05;0,000193783693262;3,21736007471574E-05
ENSMUSG00000022619;Mapk8ip2;-0,146403704646566;0,125794258382035;0,146403704646566;0,2721979630286;-0,125794258382035;-0,2721979630286;0,011120277783106;0,011697182574344;0,011120277783106;0,00166838574838;0,011697182574344;0,00166838574838;1,1120277783106E-05;1,16971825743441E-05;1,1120277783106E-05;1,66838574837957E-06;1,16971825743441E-05;1,66838574837956E-06
ENSMUSG00000018238;Gdf9;-0,585081893642309;-0,138919034837096;0,585081893642309;0,446162858805213;0,138919034837096;-0,446162858805213;0,025284497004869;0,464048956455734;0,025284497004869;0,060303665735447;0,464048956455734;0,060303665735447;2,52844970048686E-05;0,000464048956456;2,52844970048687E-05;6,03036657354469E-05;0,000464048956456;6,03036657354468E-05
ENSMUSG00000033020;Polr2f;-0,352532479506611;0,106893452397551;0,352532479506611;0,459425931904162;-0,106893452397551;-0,459425931904162;0,108326876807901;0,576651659949933;0,108326876807901;0,056281586906305;0,576651659949932;0,056281586906304;0,000108326876808;0,00057665165995;0,000108326876808;5,62815869063046E-05;0,00057665165995;5,62815869063044E-05
ENSMUSG00000042055;Wdr11;-0,664173767945816;-0,513966808910817;0,664173767945816;0,150206959034999;0,513966808910817;-0,150206959034999;0,022913899958409;0,03759948771559;0,022913899958409;0,502448971671672;0,03759948771559;0,502448971671673;2,2913899958409E-05;3,75994877155903E-05;2,2913899958409E-05;0,000502448971672;3,75994877155903E-05;0,000502448971672
ENSMUSG00000074909;Ranbp6;-0,155150862994945;-0,668239832221006;0,155150862994945;-0,513088969226061;0,668239832221006;0,513088969226061;0,630374394821014;0,048973715753853;0,630374394821014;0,13173990280346;0,048973715753853;0,13173990280346;0,000630374394821;4,89737157538528E-05;0,000630374394821;0,000131739902803;4,89737157538529E-05;0,000131739902803
ENSMUSG00000073838;Tufm;0,076159338524299;-0,986912997848039;-0,076159338524299;-1,06307233637234;0,986912997848039;1,06307233637234;0,875222598600085;0,043739786694415;0,875222598600085;0,0487951017535;0,043739786694415;0,0487951017535;0,0008752225986;4,37397866944153E-05;0,0008752225986;4,87951017534996E-05;4,37397866944154E-05;4,87951017534997E-05
ENSMUSG00000051506;Wdfy4;-0,281016247234077;-0,21243827454512;0,281016247234077;0,068577972688958;0,21243827454512;-0,068577972688958;0,060835259631729;0,104294358726948;0,060835259631729;0,605091303474274;0,104294358726948;0,605091303474274;6,08352596317289E-05;0,000104294358727;6,08352596317289E-05;0,000605091303474;0,000104294358727;0,000605091303474
ENSMUSG00000045917;6330416G13Rik;-0,254887461123679;-1,49046154711064;0,254887461123679;-1,23557408598696;1,49046154711064;1,23557408598696;0,139247139877258;0,000341485533491;0,139247139877258;0,001313052386828;0,000341485533491;0,001313052386828;0,000139247139877;3,41485533490753E-07;0,000139247139877;1,31305238682841E-06;3,41485533490752E-07;1,3130523868284E-06
ENSMUSG00000046994;Mars2;-0,479686500542907;0,033766228940713;0,479686500542907;0,51345272948362;-0,033766228940713;-0,51345272948362;0,085110856369982;0,894369232295047;0,085110856369982;0,07437078892012;0,894369232295047;0,07437078892012;8,51108563699823E-05;0,000894369232295;8,51108563699824E-05;7,43707889201197E-05;0,000894369232295;7,43707889201195E-05
ENSMUSG00000078435;AU041133;0,346619102450421;0,550893140479458;-0,346619102450421;0,204274038029037;-0,550893140479458;-0,204274038029037;0,021796989206169;0,002711262612009;0,021796989206169;0,106075076873025;0,002711262612009;0,106075076873025;2,17969892061692E-05;2,71126261200895E-06;2,17969892061692E-05;0,000106075076873;2,71126261200894E-06;0,000106075076873
ENSMUSG00000074305;Peak1;-0,387813663543906;-0,38329584510346;0,387813663543906;0,004517818440446;0,38329584510346;-0,004517818440446;0,086729116831412;0,071489890867169;0,086729116831412;0,98444638157195;0,071489890867169;0,98444638157195;8,67291168314124E-05;7,14898908671692E-05;8,67291168314123E-05;0,000984446381572;7,14898908671692E-05;0,000984446381572
ENSMUSG00000073434;Wdr90;-0,220572223742854;-0,467757034452953;0,220572223742854;-0,2471848107101;0,467757034452953;0,2471848107101;0,031584528816631;0,001499371699346;0,031584528816631;0,024023914872362;0,001499371699346;0,024023914872362;3,1584528816631E-05;1,49937169934588E-06;3,15845288166308E-05;2,40239148723617E-05;1,49937169934586E-06;2,40239148723616E-05
ENSMUSG00000028435;Aqp3;0,973598607924635;0,254812815209069;-0,973598607924635;-0,718785792715566;-0,254812815209069;0,718785792715566;0,07073625393794;0,570150825205467;0,07073625393794;0,155750577448519;0,570150825205467;0,155750577448519;7,073625393794E-05;0,000570150825205;7,073625393794E-05;0,000155750577449;0,000570150825205;0,000155750577449
ENSMUSG00000038776;Ephx1;0,250183768952298;0,148842927926793;-0,250183768952298;-0,101340841025505;-0,148842927926793;0,101340841025505;0,201408751356681;0,40396409151992;0,201408751356682;0,601400258407323;0,40396409151992;0,601400258407322;0,000201408751357;0,00040396409152;0,000201408751357;0,000601400258407;0,00040396409152;0,000601400258407
ENSMUSG00000055976;Cldn23;-1,16751019113801;-1,29620858673585;1,16751019113801;-0,128698395597837;1,29620858673585;0,128698395597837;0,005626239601917;0,002119776979612;0,005626239601917;0,615132859713924;0,002119776979612;0,615132859713924;5,62623960191671E-06;2,11977697961177E-06;5,62623960191672E-06;0,000615132859714;2,11977697961178E-06;0,000615132859714
ENSMUSG00000066319;Rtp3;-0,160935114182712;0,024439617260166;0,160935114182712;0,185374731442877;-0,024439617260166;-0,185374731442877;0,02013922259159;0,616591101980276;0,02013922259159;0,014180222242484;0,616591101980276;0,014180222242484;2,01392225915899E-05;0,00061659110198;2,01392225915899E-05;1,41802222424838E-05;0,00061659110198;1,41802222424838E-05
ENSMUSG00000023915;Tnfrsf21;0,150604607067278;0,291202873829138;-0,150604607067278;0,140598266761859;-0,291202873829138;-0,14059826676186;0,2980274718928;0,055530463563259;0,2980274718928;0,330447519876529;0,055530463563259;0,330447519876529;0,000298027471893;5,55304635632592E-05;0,000298027471893;0,000330447519877;5,5530463563259E-05;0,000330447519877
ENSMUSG00000030983;Bccip;-0,210810860068252;-0,497135490386365;0,210810860068252;-0,286324630318113;0,497135490386365;0,286324630318113;0,006314966599387;0,000235683330097;0,006314966599387;0,002575732084014;0,000235683330097;0,002575732084014;6,31496659938731E-06;2,3568333009735E-07;6,31496659938731E-06;2,57573208401415E-06;2,35683330097348E-07;2,57573208401413E-06
ENSMUSG00000089512;Gm26287;1,10382530230651;0,072875495251136;-1,10382530230651;-1,03094980705537;-0,072875495251136;1,03094980705537;0,048680946750889;0,877803165588152;0,048680946750889;0,062220067402798;0,877803165588153;0,062220067402798;4,86809467508894E-05;0,000877803165588;4,86809467508894E-05;6,22200674027979E-05;0,000877803165588;6,2220067402798E-05
ENSMUSG00000081906;Rpl9-ps1;-0,126725608637897;-0,156599429868737;0,126725608637897;-0,02987382123084;0,156599429868737;0,02987382123084;0,239624484601737;0,132505055536744;0,239624484601737;0,786818733871679;0,132505055536744;0,786818733871679;0,000239624484602;0,000132505055537;0,000239624484602;0,000786818733872;0,000132505055537;0,000786818733872
ENSMUSG00000053510;Nrd1;0,177761134749101;0,236184392414637;-0,177761134749101;0,058423257665537;-0,236184392414638;-0,058423257665537;0,036849384051334;0,009771619524489;0,036849384051334;0,404498632297139;0,009771619524489;0,404498632297139;3,68493840513339E-05;9,77161952448881E-06;3,68493840513339E-05;0,000404498632297;9,77161952448879E-06;0,000404498632297
ENSMUSG00000024968;Rcor2;0,351324310924655;0,339338679366132;-0,351324310924655;-0,011985631558522;-0,339338679366133;0,011985631558522;0,024311934519948;0,01883353655819;0,024311934519947;0,927216054212527;0,01883353655819;0,927216054212527;2,43119345199475E-05;1,88335365581904E-05;2,43119345199474E-05;0,000927216054213;1,88335365581904E-05;0,000927216054213
ENSMUSG00000000489;Pdgfb;0,073238752096393;-0,2205919147126;-0,073238752096393;-0,293830666808993;0,2205919147126;0,293830666808993;0,667136248927375;0,168035611318914;0,667136248927375;0,106956883130424;0,168035611318914;0,106956883130423;0,000667136248927;0,000168035611319;0,000667136248927;0,00010695688313;0,000168035611319;0,00010695688313
ENSMUSG00000034880;Mrpl34;0,025720400292048;0,256954789178692;-0,025720400292048;0,231234388886644;-0,256954789178692;-0,231234388886644;0,794213515570385;0,020131505580562;0,794213515570384;0,041932164367806;0,020131505580562;0,041932164367806;0,00079421351557;2,01315055805618E-05;0,00079421351557;4,19321643678059E-05;2,01315055805617E-05;4,19321643678057E-05
ENSMUSG00000076508;Igkv17-127;-0,002703688708814;0,055801757006516;0,002703688708814;0,05850544571533;-0,055801757006516;-0,05850544571533;0,95916450561881;0,204510442914327;0,95916450561881;0,218897663816474;0,204510442914327;0,218897663816474;0,000959164505619;0,000204510442914;0,000959164505619;0,000218897663816;0,000204510442914;0,000218897663816
ENSMUSG00000026042;Col5a2;2,65188602216271;3,10026640918466;-2,65188602216271;0,448380387021953;-3,10026640918466;-0,448380387021953;0,001328279434182;0,000252082820958;0,001328279434182;0,160969839208901;0,000252082820958;0,160969839208901;1,3282794341823E-06;2,52082820958008E-07;1,32827943418231E-06;0,000160969839209;2,52082820958007E-07;0,000160969839209
ENSMUSG00000078144;Capns2;-0,364559426704014;-0,457912219240479;0,364559426704014;-0,093352792536465;0,457912219240479;0,093352792536465;0,025116070255578;0,007644955571864;0,025116070255578;0,460769514293541;0,007644955571864;0,460769514293541;2,51160702555783E-05;7,64495557186365E-06;2,51160702555782E-05;0,000460769514294;7,64495557186365E-06;0,000460769514294
ENSMUSG00000082273;Gm14801;0,544211421056123;0,45186930051527;-0,544211421056123;-0,092342120540852;-0,45186930051527;0,092342120540852;0,007509339046062;0,008623289725473;0,007509339046062;0,475108813490102;0,008623289725473;0,475108813490102;7,50933904606191E-06;8,62328972547279E-06;7,50933904606192E-06;0,00047510881349;8,62328972547283E-06;0,00047510881349
ENSMUSG00000030748;Il4ra;-1,08514755724481;-1,37515301386855;1,08514755724481;-0,290005456623737;1,37515301386855;0,290005456623736;0,021557093304853;0,006135259043775;0,021557093304854;0,419872856554579;0,006135259043775;0,419872856554579;2,15570933048534E-05;6,13525904377549E-06;2,15570933048535E-05;0,000419872856555;6,13525904377548E-06;0,000419872856555
ENSMUSG00000074916;Chst14;-0,032622252493441;-0,03525478088201;0,032622252493441;-0,00263252838857;0,03525478088201;0,00263252838857;0,803260758874203;0,766477586893489;0,803260758874203;0,984649101661991;0,76647758689349;0,984649101661992;0,000803260758874;0,000766477586893;0,000803260758874;0,000984649101662;0,000766477586893;0,000984649101662
ENSMUSG00000037108;Zcwpw1;0,875257331783509;0,868415897714361;-0,875257331783509;-0,006841434069148;-0,868415897714362;0,006841434069148;0,035727822806577;0,02656288944435;0,035727822806577;0,985221743129101;0,02656288944435;0,985221743129102;3,57278228065771E-05;2,65628894443497E-05;3,5727822806577E-05;0,000985221743129;2,65628894443497E-05;0,000985221743129
ENSMUSG00000056708;Ier5;0,521270058545932;0,861455684700343;-0,521270058545933;0,340185626154411;-0,861455684700343;-0,340185626154411;0,122794476438519;0,021750236459773;0,122794476438519;0,291343135795122;0,021750236459773;0,291343135795122;0,000122794476439;2,1750236459773E-05;0,000122794476439;0,000291343135795;2,1750236459773E-05;0,000291343135795
ENSMUSG00000040028;Elavl1;0,313843483092109;0,34520300173602;-0,313843483092109;0,031359518643911;-0,34520300173602;-0,031359518643911;0,006793422051658;0,002727977529905;0,006793422051658;0,669965253129279;0,002727977529905;0,669965253129279;6,79342205165799E-06;2,72797752990495E-06;6,793422051658E-06;0,000669965253129;2,72797752990494E-06;0,000669965253129
ENSMUSG00000027861;Casq2;-1,61855575677154;-1,08851186415315;1,61855575677154;0,530043892618382;1,08851186415315;-0,530043892618382;0,019003390961713;0,048688855391406;0,019003390961713;0,307372352006058;0,048688855391406;0,307372352006058;1,90033909617132E-05;4,86888553914055E-05;1,90033909617132E-05;0,000307372352006;4,86888553914056E-05;0,000307372352006
ENSMUSG00000056987;Fam71d;0,254514552600443;-1,00957579173942;-0,254514552600443;-1,26409034433987;1,00957579173942;1,26409034433987;0,733511830970487;0,146784900719862;0,733511830970487;0,10729435947346;0,146784900719862;0,10729435947346;0,00073351183097;0,00014678490072;0,00073351183097;0,000107294359473;0,00014678490072;0,000107294359473
ENSMUSG00000033055;Ankrd54;0,391688509030517;0,406149103549563;-0,391688509030517;0,014460594519046;-0,406149103549564;-0,014460594519046;0,044158103367473;0,029078580732176;0,044158103367473;0,935536275373722;0,029078580732176;0,935536275373722;4,41581033674732E-05;2,90785807321764E-05;4,41581033674731E-05;0,000935536275374;2,90785807321763E-05;0,000935536275374
ENSMUSG00000034560;A230046K03Rik;0,381218089214736;0,607698985355154;-0,381218089214736;0,226480896140418;-0,607698985355154;-0,226480896140418;0,011062144584139;0,001241198559283;0,011062144584139;0,057971131155748;0,001241198559283;0,057971131155748;1,10621445841388E-05;1,24119855928282E-06;1,10621445841388E-05;5,7971131155748E-05;1,24119855928282E-06;5,7971131155748E-05
ENSMUSG00000034586;Hid1;0,255550822046801;-0,466625420798492;-0,255550822046801;-0,722176242845293;0,466625420798492;0,722176242845292;0,640565608718384;0,351920130869572;0,640565608718384;0,194990485792091;0,351920130869571;0,194990485792091;0,000640565608718;0,00035192013087;0,000640565608718;0,000194990485792;0,00035192013087;0,000194990485792
ENSMUSG00000056602;Fry;0,307990377153497;0,553703669502359;-0,307990377153497;0,245713292348862;-0,553703669502359;-0,245713292348862;0,031615894419733;0,002688384708753;0,031615894419733;0,064839394344064;0,002688384708753;0,064839394344064;3,16158944197331E-05;2,68838470875261E-06;3,1615894419733E-05;6,48393943440643E-05;2,6883847087526E-06;6,48393943440642E-05
ENSMUSG00000019775;Rgs17;-0,938584686120709;-0,834713561155079;0,93858468612071;0,10387112496563;0,83471356115508;-0,10387112496563;0,047080584480756;0,051154297465292;0,047080584480756;0,803299248528058;0,051154297465292;0,803299248528058;4,70805844807558E-05;5,11542974652918E-05;4,70805844807557E-05;0,000803299248528;5,11542974652917E-05;0,000803299248528
ENSMUSG00000045624;Esf1;0,044570313606589;0,098891443266109;-0,044570313606589;0,054321129659519;-0,098891443266109;-0,054321129659519;0,725959159937799;0,383087900187977;0,725959159937799;0,660914728745046;0,383087900187977;0,660914728745046;0,000725959159938;0,000383087900188;0,000725959159938;0,000660914728745;0,000383087900188;0,000660914728745
